nama,kategori,rating,provinsi,kota,kecamatan,alamat,link
Taman Waringin Sidobandung,Taman,5.0,Jawa Timur,Bojonegoro,Balen,"QWMV+CH3, Jl. Jogoleksono, Mekarah, Sidobandung, Kec. Balen, Kabupaten Bojonegoro, Jawa Timur 62182","https://www.google.com/maps/place/Taman+Waringin+Sidobandung/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e778182fd84d3ed:0x107b3a4a208e66df!8m2!3d-7.2164962!4d111.9439368!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb1oWIhRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBHBhcmuaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUXlkVW8yU1ZkUkVBReABAA?hl=id"
Kebon Bangilan,Taman,5.0,Jawa Timur,Bojonegoro,Kapas,"RV5G+R4J, Bangilan, Kec. Kapas, Kabupaten Bojonegoro, Jawa Timur 62181","https://www.google.com/maps/place/Kebon+Bangilan/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e7781509dc331e3:0x1f15e61d6660430!8m2!3d-7.1904054!4d111.8752654!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBmdhcmRlbuABAA?hl=id"
Taman Pelangi,Taman,4.8,Jawa Timur,Bojonegoro,Balen,"Jl. Masjid Balen Rejo No.259, Balen Kulon, Balenrejo, Kec. Balen, Kabupaten Bojonegoro, Jawa Timur 62182","https://www.google.com/maps/place/Taman+Pelangi/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e778730aebff7e1:0x9388a0c9170f9c69!8m2!3d-7.190909!4d111.9595496!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBHBhcmvgAQA?hl=id"
Taman Kalianyar MUMBUL,Taman,4.3,Jawa Timur,Bojonegoro,Kapas,"RVCW+6M9, Taman, Kalianyar, MUMBUL, Kec. Kapas, Kabupaten Bojonegoro, Jawa Timur 62181","https://www.google.com/maps/place/Taman+Kalianyar+MUMBUL/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e77815e1797c637:0xc56551edb84a3e63!8m2!3d-7.1794611!4d111.8967487!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb1oWIhRwYXJrIG5lYXIgYm9qb25lZ29yb5IBE2FtdXNlbWVudF9wYXJrX3JpZGWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkRkMHgxTlROUlJSQULgAQA?hl=id"
Teras bonsai,Taman,5.0,Jawa Timur,Bojonegoro,Bojonegoro,"VV6V+795, Gg. Garuda, Banjarejo, Banjarjo, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62118","https://www.google.com/maps/place/Teras+bonsai/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e778360b59bb253:0xe2706c0bb1af5c91!8m2!3d-7.1393633!4d111.8934935!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBHBhcmvgAQA?hl=id"
Ayaza's Collections,Taman,3.5,Jawa Timur,Bojonegoro,Sukosewu,"QWF6+2W2, Sidorejo Lor, Sidorejo, Kec. Sukosewu, Kabupaten Bojonegoro, Jawa Timur 62183","https://www.google.com/maps/place/Ayaza's+Collections/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e778082418c7c67:0x3261a2484603ad91!8m2!3d-7.2274918!4d111.912265!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBHBhcmvgAQA?hl=id"
Giuseppe Mejayan,Taman,2.5,Jawa Timur,Bojonegoro,Bojonegoro,"VRCF+6MH, Jalan Letjend. Sudirman, Kalitidu, Ngringin, Ngringinrejo, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62152","https://www.google.com/maps/place/Giuseppe+Mejayan/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e7778e9019faa1d:0x7b51d3b0ca31b513!8m2!3d-7.1294394!4d111.8242425!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBHBhcmvgAQA?hl=id"
Azzahra outdoor,Taman,5.0,Jawa Timur,Bojonegoro,Bojonegoro,"Jl. Mt haryono no 47 rt10 rw 1dsn, Madean, Jetak, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62114","https://www.google.com/maps/place/Azzahra+outdoor/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e7781ce3e58a513:0x27786086d2296959!8m2!3d-7.1670226!4d111.8613905!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBC2hpa2luZ19hcmVh4AEA?hl=id"
KOLAM PANCING LUKMAN (LALA),Taman,4.5,Jawa Timur,Bojonegoro,Bojonegoro,"Jl. Kapten Sidik No.25, Pacul Permai, Pacul, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62114","https://www.google.com/maps/place/KOLAM+PANCING+LUKMAN+(LALA)/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e778127b4b9989d:0x492831e015cc317c!8m2!3d-7.1755684!4d111.8761172!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBHBhcmvgAQA?hl=id"
Ledok kulon bojonegoro,Taman,5.0,Jawa Timur,Bojonegoro,Bojonegoro,"Gg. Tegal Luwung No.11, Ledok Kulon Dua, Ledok Kulon, Kec. Bojonegoro, Kabupaten Bojonegoro, Jawa Timur 62112","https://www.google.com/maps/place/Ledok+kulon+bojonegoro/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e778330e3f0f3cd:0xba7cb7029a2a5a0f!8m2!3d-7.144421!4d111.8723088!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBmdhcmRlbuABAA?hl=id"
Taman Sendang Pagerwesi,Taman,4.5,Jawa Timur,Bojonegoro,Trucuk,"VRQH+47J, Pagerwesi, Kec. Trucuk, Kabupaten Bojonegoro, Jawa Timur 62155","https://www.google.com/maps/place/Taman+Sendang+Pagerwesi/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e77790f3c8b688f:0x620f16e900bbc4c!8m2!3d-7.1121596!4d111.8281402!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBHBhcmvgAQA?hl=id"
Taman Bengawan Padangan,Taman,4.3,Jawa Timur,Bojonegoro,Padangan,"RJV9+V2X, Jemb. Bandar, Dusun Kalangan, Padangan, Kec. Padangan, Kabupaten Bojonegoro, Jawa Timur 62162","https://www.google.com/maps/place/Taman+Bengawan+Padangan/@-7.1552717,110.5629204,9z/data=!4m10!1m3!2m2!1spark+near+bojonegoro!6e1!3m5!1s0x2e77647d9cb22963:0x4fe333bb308d96d4!8m2!3d-7.1552717!4d111.6176079!15sChRwYXJrIG5lYXIgYm9qb25lZ29yb5IBBHBhcmvgAQA?hl=id"
