nama,kategori,rating,provinsi,kota,kecamatan,alamat,link
Masjid Muhammad Cheng Hoo,Taman,4.7,Jawa Timur,Pasuruan,Pandaan,"Jl. Raya Kasri No.18, Petung Sari, Petungasri, Kec. Pandaan, Pasuruan, Jawa Timur 67156","https://www.google.com/maps/place/Masjid+Muhammad+Cheng+Hoo/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7d99aa2236825:0x83863533cf0d0f81!8m2!3d-7.6515607!4d112.6873706!15sChJtdXNldW0gYXQgcGFzdXJ1YW5aFCISbXVzZXVtIGF0IHBhc3VydWFukgEGbW9zcXVlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5wTkRsdGJIUlJSUkFC4AEA?hl=id"
Alun-Alun Pasuruan,Taman,4.4,Jawa Timur,Pasuruan,Panggungrejo,"9W54+6MM, Jl. Alun-Alun Sel., Kebonsari, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67116","https://www.google.com/maps/place/Alun-Alun+Pasuruan/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7c60ab06ee09b:0x32b65f7fef632db1!8m2!3d-7.641911!4d112.9066766!15sChJtdXNldW0gYXQgcGFzdXJ1YW5aFCISbXVzZXVtIGF0IHBhc3VydWFukgEEcGFya5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOVGIwMURXV2xCUlJBQuABAA?hl=id"
Monumen KAMPUNG TEMPE,Taman,4.5,Jawa Timur,Pasuruan,Purwodadi,"5PVJ+R93, Jl. Lkr. AMD, Blimbing Wetan, Parerejo, Kec. Purwodadi, Pasuruan, Jawa Timur 67163","https://www.google.com/maps/place/Monumen+KAMPUNG+TEMPE/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7d37f7344816d:0x5f41655062cd788!8m2!3d-7.8054011!4d112.7309658!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
Cimory Dairyland & Resto Prigen,Taman,4.5,Jawa Timur,Pasuruan,Prigen,"Jl. Raya Prigen No.8, Plembon, Prigen, Kec. Prigen, Pasuruan, Jawa Timur 67157","https://www.google.com/maps/place/Cimory+Dairyland+%26+Resto+Prigen/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7d7149fab38d5:0x4e951b17a75a3175!8m2!3d-7.6801755!4d112.6404012!15sChJtdXNldW0gYXQgcGFzdXJ1YW5aFCISbXVzZXVtIGF0IHBhc3VydWFukgESdG91cmlzdF9hdHRyYWN0aW9umgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJEZEZsWWVFTm5FQUXgAQA?hl=id"
GI Gondangwetan,Taman,4.4,Jawa Timur,Pasuruan,Purworejo,"8VCX+VXQ, Jl. KH. Mansyur, Bajangan, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67118","https://www.google.com/maps/place/GI+Gondangwetan/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7cf4bfd119273:0x21898e7800860516!8m2!3d-7.6777848!4d112.8999746!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
MANZILATA,Taman,5.0,Jawa Timur,Pasuruan,Purwosari,"Unnamed Road, Karang, Sengonagun, Kec. Purwosari, Pasuruan, Jawa Timur 67162","https://www.google.com/maps/place/MANZILATA/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7d1952059bb07:0xd050b136514fbcf0!8m2!3d-7.7377421!4d112.726015!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
Sumber asin,Taman,4.5,Jawa Timur,Pasuruan,Beji,"9PQP+MRF, Unnamed Road, Area Sawah/Kebun, Gunungsari, Kec. Beji, Pasuruan, Jawa Timur 67154","https://www.google.com/maps/place/Sumber+asin/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7dbd311cba7f7:0x703292637c54752b!8m2!3d-7.6108032!4d112.737059!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
Abah Ma'un,Taman,4.7,Jawa Timur,Pasuruan,Bangil,"9QXV+FQR, Gg. Suro Joyo, Sukalipuro, Dermo, Kec. Bangil, Pasuruan, Jawa Timur 67153","https://www.google.com/maps/place/Abah+Ma'un/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7db443c3168ad:0xe6a8bdbd68e2ae72!8m2!3d-7.6012543!4d112.7943899!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
Drembezh,Taman,3.5,Jawa Timur,Pasuruan,Grati,"7XXG+898, Kedawung, Kedawung Kulon, Kec. Grati, Pasuruan, Jawa Timur 67184","https://www.google.com/maps/place/Drembezh/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7c9b59636356f:0xdaba8badfc761696!8m2!3d-7.7016899!4d112.975961!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
Stasiun Kraton,Taman,3.4,Jawa Timur,Pasuruan,Kraton,"9VGH+RH6, Jl. St., Tunggakan Satu, Kraton, Kec. Kraton, Pasuruan, Jawa Timur 67151","https://www.google.com/maps/place/Stasiun+Kraton/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7c5b4d50e4eeb:0x4a5116f8c0796840!8m2!3d-7.6229688!4d112.8788754!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
Rumah Keluarga Besar Astuti,Taman,4.5,Jawa Timur,Pasuruan,Rejoso,"Jl. Raya Ngopak No.57, Ngopak, Arjosari, Kec. Rejoso, Pasuruan, Jawa Timur 67184","https://www.google.com/maps/place/Rumah+Keluarga+Besar+Astuti/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7c84ab7961d93:0x35310e45275bf97d!8m2!3d-7.6977741!4d112.9760193!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
ANF,Taman,5.0,Jawa Timur,Pasuruan,Sukorejo,"Unnamed Road, Bandrek, Mojotengah, Kec. Sukorejo, Pasuruan, Jawa Timur 67161","https://www.google.com/maps/place/ANF/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7d181c88d1fcb:0xb94ea9b95381a34b!8m2!3d-7.6873023!4d112.723563!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SARFtdXNldW1fb2Zfem9vbG9neeABAA?hl=id"
Museum Sejarah dan Monumen Kelahiran Kabupaten Pasuruan,Taman,5.0,Jawa Timur,Pasuruan,Gempol,"CMCP+323, Sukci, Bulusari, Kec. Gempol, Pasuruan, Jawa Timur 67155","https://www.google.com/maps/place/Museum+Sejarah+dan+Monumen+Kelahiran+Kabupaten+Pasuruan/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7dfdb091168d5:0x34b7498ab5c6e0ac!8m2!3d-7.5798618!4d112.6850446!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
Museum Kabupaten Pasuruan,Taman,4.8,Jawa Timur,Pasuruan,Pandaan,"Jl. Raya Kasri No.1, Petung Sari, Petungasri, Kec. Pandaan, Pasuruan, Jawa Timur 67156","https://www.google.com/maps/place/Museum+Kabupaten+Pasuruan/@-7.652506,112.1594024,10z/data=!4m10!1m3!2m2!1smuseum+at+pasuruan!6e1!3m5!1s0x2dd7d94c74f5e1d3:0xd81732b7adcfa821!8m2!3d-7.652506!4d112.6867461!15sChJtdXNldW0gYXQgcGFzdXJ1YW6SAQZtdXNldW3gAQA?hl=id"
Makam keluarga H Ilyas Gresik,Taman,5.0,Jawa Timur,Gresik,Bungah,"XH3C+HCR, Unnamed Road, Area Sawah/Kebun, Bungah, Gresik Regency, East Java 61152","https://www.google.com/maps/place/Makam+keluarga+H+Ilyas+Gresik/@-7.0453476,112.4908949,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77fd062d37d4eb:0x75103b3c733c0dd!8m2!3d-7.0460088!4d112.5710204!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Pos Hendrosari,Taman,5.0,Jawa Timur,Gresik,Menganti,"QH3M+G2W, Hendrosalam, Hendrosari, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174","https://www.google.com/maps/place/Pos+Hendrosari/@-7.2853515,112.519209,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e7800e538a10809:0xfbb8b83c222a3288!8m2!3d-7.246158!4d112.5825943!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Gardoe ANIEM te Grissee,Taman,5.0,Jawa Timur,Gresik,Gresik,"RMW4+6FW, Jl. Raden Santri, Bedilan, Kebungson, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61114","https://www.google.com/maps/place/Gardoe+ANIEM+te+Grissee/@-7.1543891,112.5902771,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd801c82926472d:0xb77b340526e06277!8m2!3d-7.1543891!4d112.6561951!15sChJtdXNldW0gbmVhciBncmVzaWuSARNoaXN0b3JpY2FsX2xhbmRtYXJr4AEA?hl=id"
Makam Eyang Kidang Kuning,Taman,5.0,Jawa Timur,Gresik,Manyar,"VJ34+Q29, Suci, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151","https://www.google.com/maps/place/Makam+Eyang+Kidang+Kuning/@-7.1455918,112.5391835,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77ffa023d832ff:0x143eb83233b529e7!8m2!3d-7.1455906!4d112.6051343!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgEGbXVzZXVtmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJUYUhRemVqbFJSUkFC4AEA?hl=id"
Gapura KARANG PLOSO,Taman,4.1,Jawa Timur,Gresik,Benjeng,"Dsn karang ploso rt 10, Karangploso, Klampok, Kec. Benjeng, Kabupaten Gresik, Jawa Timur 61172","https://www.google.com/maps/place/Gapura+KARANG+PLOSO/@-7.2405469,112.4335753,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e7803b541d76a73:0xd916a1b682c9255a!8m2!3d-7.2405468!4d112.4994943!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Destya,Taman,5.0,Jawa Timur,Gresik,Manyar,"Jalan Samarinda Nomor 34 GKB, Gresik, Wonorejo, Yosowilangun, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151","https://www.google.com/maps/place/Destya/@-7.1425691,112.5501012,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77fe2879997ef9:0xb392f94f1c304063!8m2!3d-7.1425575!4d112.6159761!15sChJtdXNldW0gbmVhciBncmVzaWuSAQ1ncm9jZXJ5X3N0b3Jl4AEA?hl=id"
Museum KODOK IJO,Taman,5.0,Jawa Timur,Gresik,Wringinanom,"JHH3+VXP, Ngampon, Pasinan Lemahputih, Kec. Wringinanom, Kabupaten Gresik, Jawa Timur 61176","https://www.google.com/maps/place/Museum+KODOK+IJO/@-7.3702956,112.4890424,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e780988b95f346d:0xbe6390abef94aadd!8m2!3d-7.3702934!4d112.5549545!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Makam mbah sayyid abdullah,Taman,4.9,Jawa Timur,Gresik,Menganti,"PHJM+M5C, Palemwatu, Pelemwatu, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174","https://www.google.com/maps/place/Makam+mbah+sayyid+abdullah/@-7.2683195,112.5169592,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e7807120d6d98b3:0xcc1339e9512f5fad!8m2!3d-7.2683195!4d112.5828772!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Makam Sunan Gisik,Taman,5.0,Jawa Timur,Gresik,Gresik,"RMV4+VF9, Jl. Raden Santri, Bedilan, Kebungson, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61114","https://www.google.com/maps/place/Makam+Sunan+Gisik/@-7.155325,112.5903185,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd80110e067a665:0x913e2e2031580b6a!8m2!3d-7.1553293!4d112.6562781!15sChJtdXNldW0gbmVhciBncmVzaWuSARJ0b3VyaXN0X2F0dHJhY3Rpb27gAQA?hl=id"
waduk kedamean 2,Taman,5.0,Jawa Timur,Gresik,Kedamean,"MHCC+QQ7, Balai Kambang, Ngepung, Kec. Kedamean, Kabupaten Gresik, Jawa Timur 61175","https://www.google.com/maps/place/waduk+kedamean+2/@-7.3280808,112.5060108,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e7807c56345d477:0x5baa197b335999e5!8m2!3d-7.3280808!4d112.5719288!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Tugu Gajah Mungkur Gresik,Taman,1.0,Jawa Timur,Gresik,Gresik,"RJQW+PP8, Ngipik, Sukorame, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61114","https://www.google.com/maps/place/Tugu+Gajah+Mungkur+Gresik/@-7.1595763,112.5523785,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd801fc26833d91:0xa6296eed2c8ed4c8!8m2!3d-7.1607071!4d112.6468154!15sChJtdXNldW0gbmVhciBncmVzaWuSAQljaXR5X3BhcmvgAQA?hl=id"
Tugu Adipura Gresik,Taman,4.5,Jawa Timur,Gresik,Kebomas,"Jl. DR. Wahidin Sudiro Husodo No.162a, Setingi, Randuagung, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61121","https://www.google.com/maps/place/Tugu+Adipura+Gresik/@-7.1595763,112.5523785,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77ffd647ef584b:0x22a73b46be619f46!8m2!3d-7.1595763!4d112.6182965!15sChJtdXNldW0gbmVhciBncmVzaWuSARNoaXN0b3JpY2FsX2xhbmRtYXJr4AEA?hl=id"
Cagar Budaya Mbah Lebih,Taman,5.0,Jawa Timur,Gresik,Bungah,"Jl. Desa Melirang No.24, Kalimalang, Melirang, Kec. Bungah, Kabupaten Gresik, Jawa Timur 61152","https://www.google.com/maps/place/Cagar+Budaya+Mbah+Lebih/@-7.0397173,112.4674942,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77fd1246b70bc9:0xb4fde3afa143c111!8m2!3d-7.0397381!4d112.5334768!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Rumah Coplos,Taman,4.2,Jawa Timur,Gresik,Gresik,"Jl. Kapten Darmo Sugondo No.31-45, Jupuro, Sidorukun, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61124","https://www.google.com/maps/place/Rumah+Coplos/@-7.177249,112.5971342,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd80033c78668f9:0x60b84d0942245e9e!8m2!3d-7.177238!4d112.6629697!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Balai RT 5 RW 8 Taman Siwalan Indah,Taman,4.5,Jawa Timur,Gresik,Menganti,"QH4P+RPP, Hendrosari, Kec. Menganti, Kabupaten Gresik, Jawa Timur 61174","https://www.google.com/maps/place/Balai+RT+5+RW+8+Taman+Siwalan+Indah/@-7.2429105,112.5208954,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e7800f0526b3f8b:0x70d521af682d3a23!8m2!3d-7.2428916!4d112.5867474!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Gapura Naga Giri,Taman,5.0,Jawa Timur,Gresik,Cerme,"RHJP+CW9, Beturing, Banjarsari, Kec. Cerme, Kabupaten Gresik, Jawa Timur 61124","https://www.google.com/maps/place/Gapura+Naga+Giri/@-7.1591419,112.5566717,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77ffe4b7bc8ad7:0x2d6eb701884b3d0c!8m2!3d-7.1689551!4d112.587358!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgEGbXVzZXVtmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5EYTJNMlZ6TkJSUkFC4AEA?hl=id"
Makam Sunan Gresik (Syaikh Maulana Malik Ibrahim),Taman,4.8,Jawa Timur,Gresik,Gresik,"Jl. Malik Ibrahim No.52-62, Gapuro Sukolilo, Bedilan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61119","https://www.google.com/maps/place/Makam+Sunan+Gresik+(Syaikh+Maulana+Malik+Ibrahim)/@-7.166239,112.5738352,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd800501a9cbefd:0x4e40186b9c94bede!8m2!3d-7.1601322!4d112.6565196!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZzaHJpbmXgAQA?hl=id"
Kampung Kemasan,Taman,4.6,Jawa Timur,Gresik,Gresik,"Jl. Raden Santri Gg. 3 No.2, Bedilan, Kebungson, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61114","https://www.google.com/maps/place/Kampung+Kemasan/@-7.166239,112.5738352,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd80142167c325f:0x8f38cfe880ca997e!8m2!3d-7.1531619!4d112.6560321!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgESdG91cmlzdF9hdHRyYWN0aW9umgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5QYmpkcGMxSkJFQUXgAQA?hl=id"
Wisata mburi omah,Taman,4.0,Jawa Timur,Gresik,Gresik,"VM32+9V3, Jl. Martadinata, Lumpur, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61117","https://www.google.com/maps/place/Wisata+mburi+omah/@-7.166239,112.5738352,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd8019447ef0e67:0xaa8d788a6b6dc075!8m2!3d-7.1466081!4d112.6521785!15sChJtdXNldW0gbmVhciBncmVzaWuSAQt0b3VyX2FnZW5jeeABAA?hl=id"
ISTANA BONEKA (ISBON) GRESIK,Taman,5.0,Jawa Timur,Gresik,Gresik,"Jl. R.A. Kartini No.51, Kesemen, Sukorame, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61111","https://www.google.com/maps/place/ISTANA+BONEKA+(ISBON)+GRESIK/@-7.166239,112.5738352,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd801333675af05:0x35e1148d628e5804!8m2!3d-7.166239!4d112.6397532!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgEKZG9sbF9zdG9yZeABAA?hl=id"
"MUSEUM MADANTEN, BEDANTEN BUNGAH GRESIK",Taman,5.0,Jawa Timur,Gresik,Bungah,"WHWP+32W Makam Mbah Sayyid Khusaini, Kompleks, Badanten, Bedanten, Bungah, Gresik Regency, East Java 61152","https://www.google.com/maps/place/MUSEUM+MADANTEN,+BEDANTEN+BUNGAH+GRESIK/@-7.0547718,112.5191541,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77fd7b529ea16f:0xa2474e5df4d3c9e7!8m2!3d-7.0547637!4d112.5850728!15sChJtdXNldW0gbmVhciBncmVzaWvgAQA?hl=id"
Kos Nias,Taman,4.0,Jawa Timur,Gresik,Kebomas,"Jl. Simpang Nias No.18, Setingi, Randuagung, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61121","https://www.google.com/maps/place/Kos+Nias/@-7.1618072,112.5496601,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77ffd5cf61e15d:0xf88aa24d415d3180!8m2!3d-7.1567995!4d112.6175436!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Gapuro Perum ABR,Taman,4.5,Jawa Timur,Gresik,Kebomas,"RJM4+PQ5, Unnamed Road, Kembangan, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124","https://www.google.com/maps/place/Gapuro+Perum+ABR/@-7.1618072,112.5496601,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77ffb5d3b6b1d3:0xe056b5e677a08a29!8m2!3d-7.1657322!4d112.6069987!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgEGbXVzZXVtmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJwWDBwZmREWm5SUkFC4AEA?hl=id"
Makam Sunan Giri,Taman,4.6,Jawa Timur,Gresik,Kebomas,"Jl. Sunan Giri, Pedukuhan, Kebomas, Kec. Kebomas, Kabupaten Gresik, Jawa Timur","https://www.google.com/maps/place/Makam+Sunan+Giri/@-7.1618072,112.5496601,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77ffe3ffffffff:0xafe5c997089beb4!8m2!3d-7.1689845!4d112.6311843!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgEGc2hyaW5lmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU10Y0daMlZFSkJFQUXgAQA?hl=id"
jeep erte pitu,Taman,3.6,Jawa Timur,Gresik,Gresik,"PFJP+JMC, Ngablak, Munggugianti, Gresik, Kabupaten Gresik, Jawa Timur 61172","https://www.google.com/maps/place/jeep+erte+pitu/@-7.2684254,112.4207185,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e78039aefbf218b:0x59192bd5d6fb748a!8m2!3d-7.2685112!4d112.486634!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Pudak Galeri Gresik,Taman,4.6,Jawa Timur,Gresik,Gresik,"Jl. Pahlawan No.26, Tlogobendung, Bedilan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61113","https://www.google.com/maps/place/Pudak+Galeri+Gresik/@-7.1601543,112.5891003,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd80144e1681c1b:0x7298e1bd57098ed8!8m2!3d-7.1601575!4d112.6549862!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgENZ3JvY2VyeV9zdG9yZeABAA?hl=id"
Oby/attar,Taman,1.0,Jawa Timur,Gresik,Manyar,"Kebonsari, Banjarsari, Kec. Manyar, Kabupaten Gresik, Jawa Timur 61151","https://www.google.com/maps/place/Oby%2Fattar/@-7.1270415,112.5249251,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77ffb1867fd3cf:0xd05158a04a5999bc!8m2!3d-7.1270265!4d112.5908446!15sChJtdXNldW0gbmVhciBncmVzaWuSARBjaGlsZHJlbnNfbXVzZXVt4AEA?hl=id"
Monumen Pedang Zulfikar,Taman,4.8,Jawa Timur,Gresik,Kebomas,"RJPG+798, Jl. Imam AL Ghozali Perum Bukit, Randuagung, Indah, Pedukuhan, Randuagung, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61151","https://www.google.com/maps/place/Monumen+Pedang+Zulfikar/@-7.1696489,112.5976243,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2e77ffe76a09f4eb:0xd102008cdbbb8caf!8m2!3d-7.1643404!4d112.6259504!15sChJtdXNldW0gbmVhciBncmVzaWuSARNoaXN0b3JpY2FsX2xhbmRtYXJr4AEA?hl=id"
Gresik Port,Taman,5.0,Jawa Timur,Gresik,Gresik,"RMJ7+4CV, Jl. Ibrahim Zahier, Sidorukun, Pulopancikan, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61112","https://www.google.com/maps/place/Gresik+Port/@-7.1696489,112.5976243,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd8004a6ef56037:0x6949c8d616273853!8m2!3d-7.1696489!4d112.6635423!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Sumur Gemuling Sunan Giri,Taman,4.5,Jawa Timur,Gresik,Kebomas,"RJ8H+GXF, Citapen, Ngargosari, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124","https://www.google.com/maps/place/Sumur+Gemuling+Sunan+Giri/@-7.1690216,112.5497255,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd8013dc229d0d5:0x7de9e5b55908c682!8m2!3d-7.1836949!4d112.629924!15sChJtdXNldW0gbmVhciBncmVzaWuSAQZtdXNldW3gAQA?hl=id"
Makam Syeich Khujjah,Taman,4.7,Jawa Timur,Gresik,Gresik,"Jl. Sunan Giri 6 No.72, Kebomas, Ngipik, Kec. Gresik, Kabupaten Gresik, Jawa Timur 61121","https://www.google.com/maps/place/Makam+Syeich+Khujjah/@-7.1691071,112.5650446,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd8006dc840999d:0x40e047de83365940!8m2!3d-7.1680825!4d112.6341405!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgEGbXVzZXVtmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVI1T0RaRFpETkJSUkFC4AEA?hl=id"
Komplek Makam Putri Cempo Dan Sayyid Abdurrahman,Taman,4.4,Jawa Timur,Gresik,Kebomas,"RJFQ+MX4, Gunungsari, Sidomoro, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61124","https://www.google.com/maps/place/Komplek+Makam+Putri+Cempo+Dan+Sayyid+Abdurrahman/@-7.1691071,112.5650446,13z/data=!4m10!1m3!2m2!1smuseum+near+gresik!6e1!3m5!1s0x2dd800143a7a0ce1:0xc844088b9f04e820!8m2!3d-7.1758598!4d112.6399493!15sChJtdXNldW0gbmVhciBncmVzaWtaFCISbXVzZXVtIG5lYXIgZ3Jlc2lrkgEGbXVzZXVtmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5qTWpaRVVVeFJFQUXgAQA?hl=id"
